articleId,Recommendation 1,Recommendation 2,Recommendation 3,Recommendation 4,Recommendation 5
5053372977408537204,-9128652074338368262,-1917202688559171732,-434149774629603391,-9089854794058353436,3064370296170038610
5062670850994683718,6524157088939139948,1805789466376069146,5619251370090681244,3706563147339457456,-2081760549863309770
5082053563644129584,-1415040208471067980,1933229167501870037,-6308850935767965758,-6728844082024523434,667643281369196267
5087084654882097891,-6859363289291329827,751528815916485437,123378787151399958,1012456848389051365,-4386371945374980231
5088013394045185972,-2097075598039554565,5217724704513784613,2607211459879791691,-1124738136890721085,6652210819857467321
5092635400707338872,5092635400707338872,638282658987724754,2220561310072186802,-8068727428160395745,5258604889412591249
5109221095427625188,123378787151399958,-5082274522455747241,-2323511129839590090,5779887740609126631,3367026768872537336
5111115201913219115,8968837261991914049,-1403735753867098241,6987435400166905688,1286723199785027310,4479576054067772847
5135371516547401748,6908884359295619150,-9137036168156595470,-4640750981890093183,-3660106964555224100,-9056114023474725450
5141088074002391058,123378787151399958,-8254222281357012124,4161491675236615151,5779887740609126631,-6970201660508635241
5145921881592486583,-3528088210002754978,1542516532533301214,-3319960804317299025,-4374331682165863764,3067875254349597654
5147907773522671167,2335028422423709400,1805849336099641652,5250363310227021277,-7126520323752764957,-4338308747999225618
5152069678055228801,8240934591713322028,6669026579073415958,-8473322535064919980,8605423472891112686,6892165923784661946
5156657166068502754,1929674614667189969,-4338308747999225618,1128840733277618400,4877833951599818487,-92787874211637246
5162508842577612756,9136323715291453594,-5527182266336855540,-3886927790136130174,-6727393385193911938,8801106199759296338
5163772683749067995,3075564241645350154,2220561310072186802,638282658987724754,-8068727428160395745,5250363310227021277
5165953265902526320,6157037646878010131,-5636731245639685654,-7565625515044903967,3533132794957138580,-7481609677042800346
5183878957903248326,1805849336099641652,2841458704671711663,-3697359635590244386,-8618420761918493321,2858969450431709251
5189107351987144723,-8489944755890710748,2885511262558254418,3799414975499163376,-5331421579623797776,-5500597021296520708
5189433264884433830,6984066580750577207,1137471872769164371,-6792965795755857419,-8426084422061984285,-4049108709890217048
5191381587333696286,-3211843544085892873,-1418355038507506357,4706890430832287959,1457728991321948254,7359520440231676934
5199666313044493096,1805789466376069146,-2081760549863309770,5062670850994683718,3598164602856140626,5619251370090681244
5206308811707978799,5688444173453700360,6042459843569845586,428486625959995206,4165127518659426948,7506614456429888492
5211673327552264703,-9033211547111606164,4877833951599818487,1328618437884612347,-518690781085251687,-7586203274767893481
5217724704513784613,-2097075598039554565,1649752043999819668,-3173020603774823976,4788854083489560153,-5602127731550819348
5227822864949117283,1592600391233958243,-7454907763335725103,-6728844082024523434,-1291869519847635026,1547036706250649420
5232169374213306041,-504935756748713175,-8041742992841055506,4917926779066818777,-6016433871633244814,3456446200772320915
5233661737033380692,123378787151399958,4313871021753084020,-5082274522455747241,-8254222281357012124,-8968101771604200516
5237574390644778994,-4095842175692097942,-4050006690189978332,6757348772114374254,-1878569380455769122,6304895356046683527
5238119115012015307,4139191914110236238,7255021292858609470,4069333494579100211,-2976309714446243509,-1654063646246197191
5239464617027010625,-8349788035147634450,-1633984990770981161,-6289909056857931861,-5405021817466310759,-2144625344076628986
5250363310227021277,-7126520323752764957,-8068727428160395745,5258604889412591249,2220561310072186802,-9033211547111606164
5258604889412591249,2220561310072186802,-8068727428160395745,5250363310227021277,-7126520323752764957,638282658987724754
5263606973029607223,4372031182493802582,3598164602856140626,-7646922141533719881,-5850390492300666299,-2097075598039554565
5266164468981660031,-4336877432539963613,-4201751526335049119,3075564241645350154,4355464044208438135,-340541651592032197
5269583152423890030,123378787151399958,1107739178195154647,5779887740609126631,-5037827401452845772,4161491675236615151
5270696484536580646,4916417766268744775,-6765871608738223618,-4996336942690402156,-8426084422061984285,5189433264884433830
5271205718596251417,-4996336942690402156,5189107351987144723,2885511262558254418,6377566860234930618,-4333957157636611418
5271898714958115766,-592655813177747831,7062745737910050042,6876740810766966100,7877378240682678384,-3590865837401183812
5274322067107287523,-4110354420726924665,3353902017498793780,1485652648052127324,1266958185239582088,-1868297195590431285
5281570276277574938,-9128652074338368262,2399228553079505025,-3269885695260066314,-2410328180964789831,6304895356046683527
5293701842202310496,-746073086109727488,-7990179956144740367,1981046186743381313,7421641564256558176,-1606909838151129701
5299613310913826266,-4485188959476061019,5268351851132250,1592600391233958243,-1449104782233586994,-1403735753867098241
5302085907556673015,5934557073194045393,-4338308747999225618,1805849336099641652,1929674614667189969,8559816910657872807
5304344058087060692,4463025528374352465,4119190424078847945,385212706171385893,-4762897581600184489,-9086955082453789880
5308984234271987921,-8863047175241170722,6463551093741815202,-2879657397552025078,-1878569380455769122,-1917202688559171732
5311977399951270341,-1901742495252324928,-5434287697440336767,-4049108709890217048,-7681408188643141872,3035329611795434601
5312357518363318341,-6940659689413147290,1146823593746606655,3980405883168341377,-799315203186826480,4657430003888493310
5313335392004163852,-3513515650250501785,-9033346036688923648,-1683903891018782242,7506614456429888492,-4749032095489327822
5314107418764884230,4911701623098526999,216869981229779312,6678691743269420670,638282658987724754,8339561640071198727
5317978293082383492,4372031182493802582,8259682769688682084,6743199836219189414,-8704908797766843570,-1564468014116140117
5322532051893153382,7446534728307622413,3035329611795434601,-1762456938647577126,-7681408188643141872,-4228415104574264137
5328558001212551235,-2203297578165226595,5135371516547401748,6908884359295619150,4109618890343020064,-9056114023474725450
5333141914314968598,3193164045772142182,8095004770374551394,5053372977408537204,-6778286518036232293,-6817732106250460899
5336562616168017846,-411378842607264055,5429045128339158843,4877833951599818487,3134511142783292503,-518690781085251687
5338575284381070077,8586403905004879205,1179017557429431126,-6814865160063205794,3385087622593663739,-9128652074338368262
5338677278233757627,2384931701643938149,7216750853471801538,7993526700719577624,-6728844082024523434,4785499183287168509
5350829677696205474,1433393829724383645,966067567430037498,-7033990154815318757,3035329611795434601,4575580212020245658
5379671084978512851,5379671084978512851,7351002593233940239,-8734181034726403477,8712996026808754180,8042182000167325833
5380540855517464621,3268827390679661574,-7442296890640709658,2285392309373358857,5967886403500658324,3980405883168341377
5384282624557636856,8428597553954921991,-6778286518036232293,2736373711035411385,4751741894255718069,-541666025693385823
5395784585257808296,-6902744509271060072,-3555513869558669392,-3469502952547705884,984451487666392184,8378863480597222815
5395868751435718725,-9086955082453789880,-5410531116380081703,245828856632598563,-5458316826145145813,-4126288159365354498
5398961846611539065,-2797708685347481851,-5847687782206566321,7400903238402587728,-6851896696719147400,335910242745901755
5401376580769090495,-8370744479086515302,2870099478920706993,5847540986736720765,393734797767236089,-5011709367955107239
5410293063635507608,-1564468014116140117,-8704908797766843570,8259682769688682084,2788367348502337122,6743199836219189414
5410603488837817052,1266958185239582088,8424505741986577894,2916072977192006313,-2273517184910006534,-692972306229904743
5424502143558028097,2317969739828155334,-5850390492300666299,6042459843569845586,-7646922141533719881,374674704202038318
5429045128339158843,3134511142783292503,-411378842607264055,7202701636941380671,6241723672990266258,-5729915270134094048
5429923407915345742,8353614127518545485,7270966256391553686,-7570652411388243006,4422997595777504091,-7492067511846042603
5431399346444238856,-1418355038507506357,-8120372343967636100,-2405892683303291957,7286613907013366088,-4316394955033262743
5439554346835640135,2870099478920706993,-321691855821364131,-2309481887656981309,393734797767236089,-5011709367955107239
5441077925667941052,-7627277742224639768,2709926970543371965,7932334249452694632,-8381230866408697127,-3405516291669853723
5441215535748592870,-2148899391355011268,-1868297195590431285,1266958185239582088,8084284001249507595,-2273517184910006534
5442191984600038712,279771472506428952,5619251370090681244,-2976850014387537414,4877833951599818487,-518690781085251687
5445999759138709405,-583471248660258378,-9019582414165805420,4909630283317268181,123378787151399958,4313871021753084020
5446022903655412342,1362186507591814859,-6726685468116057064,-7452761262757182727,1968587931268137930,5779887740609126631
5447580952505296338,-6463637573325658465,123378787151399958,-8254222281357012124,4313871021753084020,-2323511129839590090
5462702203586546682,6540624159201421051,-5669503112960687520,4909630283317268181,-2440247087447106971,-1473180765724334454
5468598741732935699,5028081187109329892,-6289909056857931861,2727743992157210358,-205193648629294862,-8900113512825364282
5473340184873040894,484986956330644320,-7009536306337650657,-2323511129839590090,8020104407235635818,-2405892683303291957
5474373819153295408,-3487500907059331343,6180979718957141670,-8189315446782327370,-799315203186826480,-5823763419123575797
5484061377044071389,-8502883448980287228,-2715495584815099454,-6394075099886393346,-3058031327323357308,7277161137091492767
5508043659570633487,-4374331682165863764,4463025528374352465,-3528088210002754978,-6249065792190816357,-2273517184910006534
5508665170385092264,2598008935363515744,-5968239566051821631,7238948407563080770,-8473322535064919980,-807868207410889392
5514214996211995551,5036201777135800491,-4145260601063545880,-7387185690512762935,2672238531812965181,-5491334714953807444
5518462222339671372,8494390949377713372,6754313450809254838,-4698104907897418459,-4126288159365354498,7446166231252589534
5524888769622800245,2543311963908571128,4891010769166501207,-8606063418076691067,-5729915270134094048,-6590064508646491981
5530820581773167955,1577045425286888616,123378787151399958,4313871021753084020,-5082274522455747241,-8245663037926520114
5533752987392101383,5930806521893160184,-3060116862184714437,9060231864899459154,3273084325487543386,-8187220755213888616
5545306236636747547,-2323511129839590090,6987372590141903729,-7009536306337650657,-5691384416070374740,-8254222281357012124
5558603035498264655,1964631817676172382,-3059841990815099417,3706563147339457456,-1762456938647577126,5619251370090681244
5568089143939945595,8289311442635691404,5266164468981660031,-7620438371471449873,-4336877432539963613,-4571929941432664145
5589042240234624581,-1453783314552286835,-89955207814154444,-4309525417316029305,3720742491238027703,4338940510328721138
5589105207760786822,6576356408780336784,3193164045772142182,-6817732106250460899,1286494666178127087,2271592336048425450
5619251370090681244,4877833951599818487,-518690781085251687,1128840733277618400,-7165716941095296287,-4761420664091904483
5619269934194012474,-9128652074338368262,-1917202688559171732,2399228553079505025,-3269885695260066314,1920899299418335515
5640834597379907148,-2167839778474325326,-2323511129839590090,-3699283667575074041,-8968101771604200516,-5082274522455747241
5653476548835345267,6607431762270322325,5191381587333696286,3715130189384008388,-1676378465482420452,-7002558676365724983
5658521282502533116,3965818599169726564,-5037827401452845772,1971653634364577968,-7009536306337650657,-2708021095252721995
5658615529969625284,-5078536505040226358,464601875539492971,-8369610219380465981,3180608611815082945,-2151750849426701342
5659318589553771161,216869981229779312,6678691743269420670,6778168087818060600,7943906961970828120,-8876785823151614444
5669290109546991426,2282385028752844581,-6940923725353716164,-8278633353687754322,6070279813975953742,-3864069617285644895
5672978373195158195,2639926854188906104,4563006651994272837,-8968101771604200516,1790561775815571583,1653300339718932603
5680566822246004912,8631616594020837056,-4110354420726924665,-692972306229904743,8789407896263306493,3353902017498793780
5681075485882787671,7494490104520466117,-3920984929373505016,-1073835383506921412,-48321713734223478,-6739959707791598779
5684817723169964056,1734266821019430183,1805849336099641652,-2487699318115820990,7653591914898297019,5827857898404399503
5688279681867464747,8428597553954921991,-6778286518036232293,2736373711035411385,5384282624557636856,-541666025693385823
5688444173453700360,-7534240757267992657,5206308811707978799,6042459843569845586,-2774293088092853604,428486625959995206
5701873751630396950,-5784991738549272379,-1443593727366384026,-9194572880052200111,5779887740609126631,-8254222281357012124
5714055337338770799,2265761247530716287,6766105865162331239,-8258529658421542282,-6347212504547574224,8748370453256790422
5714314286511882372,-4615179238096674750,9213260650272029784,8169351562924200055,6162786478796754684,-8968101771604200516
5714874452041944640,-4084394822880420062,-8689798332822398451,-3620251618670158123,-2855218766021441159,-7492067511846042603
5719793245136119929,8386493184609384928,539980615899429566,4815632823882298534,8779890754987103603,679005777543560737
5726008417498979736,5238119115012015307,4139191914110236238,7255021292858609470,-2123288010168989418,-2976309714446243509
5728858831120768412,6187300944962737279,1469580151036142903,1674373276159762025,-4754223659064624252,7534917347133949300
5745373608367143062,139485217095648183,-8723568727518869245,1586004000405879970,5681075485882787671,5558603035498264655
5761988486867612282,-3920984929373505016,-8099145207792678586,-6739959707791598779,-1892877682006771545,-5997769775112032630
5772565485432112058,1266958185239582088,-2273517184910006534,-1868297195590431285,-692972306229904743,2916072977192006313
5779887740609126631,4161491675236615151,6341647533150019811,123378787151399958,-8797444257711529901,1115750778137998115
5787934590133549357,7529823674661315431,-7908990633460844158,-387651900461462767,-5847687782206566321,817467807875770568
5795281877636738272,7270966256391553686,-9152398073968262186,2314077149264083254,-6829454835237183038,8095004770374551394
5806996498600223274,-8254222281357012124,6044362651232258738,9054050762437897017,5779887740609126631,123378787151399958
5816734694927565572,7494490104520466117,8118799783881928573,-3920984929373505016,966067567430037498,3294074907209583622
5817939718364925129,2628816849077589497,-7766518409111702133,5967886403500658324,-7442296890640709658,-9050450867630628092
5822211783543822544,764116021156146784,1990052153136096105,7851022564818849560,-96719740408441346,-5238066650780855302
5827857898404399503,1805849336099641652,2271592336048425450,-3697359635590244386,2841458704671711663,5684817723169964056
5831479026588423198,288653248451617914,-601952361752157430,-541666025693385823,-8618420761918493321,3679601493757850490
5831978693732969930,-5843518165523212471,4815632823882298534,123378787151399958,-4386371945374980231,4563006651994272837
5834671664627894569,962287586799267519,-844797936291539016,9207286802575546269,-277169424764188814,-1484165300616478995
5842191581670322333,-4126288159365354498,6097677219931837830,3407455496422791860,6525794335263078309,-5954724412982705962
5843350704442714396,1540456027678548167,-8187220755213888616,-2144625344076628986,-9190737901804729417,1981046186743381313
5843362068320522769,-8968101771604200516,484986956330644320,-2167839778474325326,-3699283667575074041,-7009536306337650657
5847042211895226591,5619251370090681244,-8085935119790093311,980458131533897249,-348408475077850711,4702453495211185350
5847540986736720765,2870099478920706993,-5843518165523212471,-4386371945374980231,1012456848389051365,123378787151399958
5849490334294127641,362899217568283146,-6074646493203713780,-78066964941874046,8483892789913825147,-1662763254714212341
5854206600849997966,1469580151036142903,8886002764685330098,8651615486877503655,-4754223659064624252,-8467102776052559275
5870088709232734362,-5458316826145145813,2255878226385826814,3999205546352981758,8265190708606665292,-7033990154815318757
5875183869203898283,8596997246990922861,1805849336099641652,-2487699318115820990,2841458704671711663,2271592336048425450
5901067357946111913,4313871021753084020,-2167839778474325326,-8968101771604200516,-6359164149051198083,-5082274522455747241
5906767912084571064,4422997595777504091,6352416307575007029,-4762897581600184489,-4187268503708157132,-456574518348806233
5913609969272242724,-8248141950199177506,-3552937095886146934,717471739656838182,4195778828921942020,4118743389464105405
5928346445655989915,8836508987743809103,-5115041394506292462,-3363563881552061188,-519908173368613957,7414965642940222121
5929055844564382383,-7002558676365724983,2727743992157210358,-205193648629294862,7516228655554309785,-634395794651424614
5930806521893160184,5533752987392101383,3273084325487543386,-3060116862184714437,5929055844564382383,-8187220755213888616
5932519440360275788,-1971429126058184075,5947470908330062710,-4158297476631283435,-793729620925729327,-5756697018315640725
5934557073194045393,8596997246990922861,1805849336099641652,4877833951599818487,1929674614667189969,-3697359635590244386
5937899505996968869,-8257579276626076787,8402348887626635381,-1111518890369033396,-5204755921272353160,-4503975842879662368
5940374562401786524,-1291869519847635026,638282658987724754,-8068727428160395745,-7174595923544719736,365571143597993923
5947470908330062710,-4068545238978420047,-5791454671270548045,6187300944962737279,-1981734999963962468,-1701416312023927957
5949788789046720741,7270966256391553686,-4977928818612291634,-115909536143817330,-6394075099886393346,-1483274517395674620
5962268176939710955,-8277924497842156608,-3404981437157985820,4548329563501022787,-548495338204268789,8497861351486449784
5964888566269323942,-8968101771604200516,123378787151399958,231281690254211527,-5082274522455747241,4815632823882298534
5965544132537436406,5317978293082383492,4999440443052714243,4372031182493802582,6006800146436649545,3598164602856140626
5967886403500658324,5817939718364925129,2628816849077589497,-7766518409111702133,5380540855517464621,-7442296890640709658
5979676385148714519,-7891960098457323262,8754824745136110042,1433393829724383645,4657430003888493310,-6940659689413147290
5998661158461710046,-7862677531530632089,-5350793437550886525,-6739959707791598779,6247175512001835023,162771765556771108
6001127456099879458,-327208414896292296,7434270606888620096,1306706744219888810,-2430889785264760757,-2855218766021441159
6006800146436649545,-8259953995965151136,4372031182493802582,-1596335233529956315,3598164602856140626,30461094217357731
6009447229221815725,4563606877148407012,-2548446404469756145,8482750322470893687,-6151852268067518688,8654585772743935612
6015995473246774717,-8681175158863587641,-4309525417316029305,3720742491238027703,3293246847422795557,7775857588929395558
6016376495317032228,-4386371945374980231,-8018192200278263695,1012456848389051365,4563006651994272837,5831978693732969930
6023609667389715259,3611701510490148233,-6035458164887182128,-4110354420726924665,3353902017498793780,-6713697716910928909
6031953227014493100,4815632823882298534,-5843518165523212471,4563006651994272837,-6584408680441477889,3662832673570108627
6034099213718885791,-1630229587164086350,-5014627593450767720,3575694866055127253,-9137036168156595470,-595851741330881198
6040574489860277999,7286613907013366088,-5361115220834660562,7469361608711738006,-5829979886567267504,-4218676349553328084
6042459843569845586,5206308811707978799,428486625959995206,1328618437884612347,5688444173453700360,-7646922141533719881
6044362651232258738,6341647533150019811,5779887740609126631,123378787151399958,1115750778137998115,4161491675236615151
6045455576279706291,-8149429101569453081,-7585525446062170144,2429264894470039764,5684817723169964056,3041906492387035176
6049739262059615567,123378787151399958,-5082274522455747241,4313871021753084020,-1297580205670251233,-6859363289291329827
6059546463839992340,4404314996867098682,-4027027091658759481,-7568926158048616650,-8632408281960398473,8473367604990946179
6062146090334604102,-1453783314552286835,8836508987743809103,-5204755921272353160,-1111518890369033396,-6215634663594744290
6063029961433390149,4891164246772479976,7458850059926549081,4165127518659426948,-348408475077850711,-7876497512693688413
6070279813975953742,6236312923258954569,-1165347641456093580,8659918766210334195,7965539599896143226,-2683134512107439488
6075137928366965854,6075137928366965854,8729086959762650511,8582210754044680874,-5813211845057621660,3382795524953511662
6090089162789916215,3470393457385461859,4313871021753084020,-5082274522455747241,-6859363289291329827,123378787151399958
6090517797383271316,-9176143510534135851,4313871021753084020,-5082274522455747241,8869575677747285539,-6859363289291329827
6094778865705471594,6881796783400625893,-282629989972409543,4396754138692995627,5843362068320522769,-2720012228333470715
6097677219931837830,5842191581670322333,-5954724412982705962,3149164017776669829,-4126288159365354498,-7033990154815318757
6099026883115865746,-6739959707791598779,428486625959995206,162771765556771108,-3395906801262755897,-5953227649059336919
6102826385978742696,6186282670048283099,-8704908797766843570,-7342604649736473979,7616472242818646827,2788367348502337122
6104598399077154797,127799031949294618,357449794379078687,4579557799493615039,4313871021753084020,-7195227263752331646
6109135203991499571,-5082274522455747241,123378787151399958,1567984561327445971,-5037827401452845772,4815632823882298534
6152652267138213180,-6308850935767965758,-6728844082024523434,1592600391233958243,-6249065792190816357,7351002593233940239
6153710684104095269,1567984561327445971,-5082274522455747241,-8885776096632729273,809601605585939618,1115750778137998115
6157037646878010131,-5917314377186856799,-5636731245639685654,-1669098707776725430,-7565625515044903967,270443693434886127
6162786478796754684,-6761163882540291832,-8968101771604200516,8386493184609384928,4313871021753084020,4815632823882298534
6165641386379495559,-7442296890640709658,2122245305662000853,3980405883168341377,-9050450867630628092,2285392309373358857
6180979718957141670,-3487500907059331343,-2213320166727371491,-3832772858396854546,-8189315446782327370,-799315203186826480
6186282670048283099,6102826385978742696,-4944551138301474550,-8502883448980287228,4644672909721737325,-5850390492300666299
6187300944962737279,-4068545238978420047,-5791454671270548045,5947470908330062710,-7959318068735027467,784265334245910688
6195056361889291497,4904775878165401439,-6347212504547574224,-33740349536513960,-5405021817466310759,-6642751159620064055
6198232071580299480,-5843518165523212471,-2167839778474325326,4815632823882298534,-4386371945374980231,-6761163882540291832
6200172800690402606,1266958185239582088,-1868297195590431285,2255603060224026824,-3810375613673461625,6419848550542384295
6201946560186605500,484986956330644320,-9157338616628196758,-2167839778474325326,-2323511129839590090,-7009536306337650657
6206342468637502921,-9092333155845304874,-7078081008943106850,-8254222281357012124,-8968101771604200516,5545306236636747547
6214107032842332406,-8254222281357012124,4313871021753084020,-5082274522455747241,123378787151399958,-8968101771604200516
6215963711332976380,-1511619461666295654,8020104407235635818,-8340365043226490059,2639926854188906104,123378787151399958
6222001809679591440,3068975614432538771,8631616594020837056,8789407896263306493,3473173479782472081,-2539915991213675511
6227065897176996407,-4187268503708157132,-456574518348806233,-454649054276160610,-7673844339521298105,7906867252266782644
6230272013326185698,-788035419968530567,240943776326872028,-3405516291669853723,4313871021753084020,3751305746867503759
6234756865145917449,123378787151399958,4815632823882298534,4313871021753084020,4807410384082534048,-5082274522455747241
6236312923258954569,8659918766210334195,-1165347641456093580,6070279813975953742,-6875247493073242590,7965539599896143226
6237433897543964784,-229081393244987789,-3428996085514172371,2220561310072186802,3320201327008235211,-8068727428160395745
6237714845306489877,-2990485643677949494,7078276984547732873,-9102431381393428051,-3790313320969344469,-912681925384819247
6240076106289531207,5232169374213306041,9168028029170358424,-6275771337261603227,-504935756748713175,4917926779066818777
6241723672990266258,-411378842607264055,-5729915270134094048,3134511142783292503,7202701636941380671,5429045128339158843
6244532954645766056,1266958185239582088,5410603488837817052,-692972306229904743,6419848550542384295,2916072977192006313
6245165134513326654,7778744448313924630,-2405892683303291957,270443693434886127,6829640091575814990,-4386371945374980231
6247175512001835023,7286613907013366088,6040574489860277999,5998661158461710046,-7862677531530632089,-5361115220834660562
6255978182562760059,-14569272361926584,8651615486877503655,-3058031327323357308,8886002764685330098,-4068545238978420047
6258766779968998934,34557439830244258,-504935756748713175,6569723785655740276,-5345231991504930502,-6056382045660082261
6260854150231142184,-5179258585851879449,-6340141548068597572,2731915238980099593,3328253785421705444,-5829979886567267504
6285786669275987455,4629488036162962359,374352050712569304,8254285966695461849,-4872447160271266802,-7009536306337650657
6296126022971270017,4917926779066818777,-504935756748713175,-7684863035595645318,-5411404485622449820,3456446200772320915
6304895356046683527,1328618437884612347,4877833951599818487,5211673327552264703,1128840733277618400,-7165716941095296287
6309804346176212907,8240934591713322028,-7766518409111702133,-8992803137960175254,-3951274083288934897,5817939718364925129
6317717254029043123,-6732229745645090645,-8189315446782327370,-8909927294729358771,-9153494109165200346,8297658253225035519
6340108943344143104,-4050006690189978332,3180608611815082945,638282658987724754,-3883591366197282127,6757348772114374254
6341647533150019811,5779887740609126631,4161491675236615151,123378787151399958,6044362651232258738,-2697906762425596568
6352416307575007029,-3633300009206493694,3075564241645350154,-4336877432539963613,5266164468981660031,-4201751526335049119
6369367631770966886,123378787151399958,-5082274522455747241,2639926854188906104,8869575677747285539,4313871021753084020
6377566860234930618,-5238066650780855302,7424795099560672335,-6467708104873171151,489290927107045539,-2271868873349907631
6384824828701919724,-1630229587164086350,3575694866055127253,7071371416976898441,-7130425546996181071,-595851741330881198
6389624212149850449,4372031182493802582,-8259953995965151136,30461094217357731,6006800146436649545,-8704908797766843570
6407605752151817831,-5522643017727334716,-273156842634169039,1184320069221244535,8057379878708189245,5979676385148714519
6409304780354173378,-1701416312023927957,6186282670048283099,5266164468981660031,1403599387299754918,6075137928366965854
6412479507689487223,8968837261991914049,5795281877636738272,2885511262558254418,-4541461982704074404,1286723199785027310
6419848550542384295,1266958185239582088,-692972306229904743,-2273517184910006534,-1868297195590431285,2916072977192006313
6424668376409530281,-91139000311163410,5410293063635507608,-8704908797766843570,2788367348502337122,-1564468014116140117
6426224004219108539,6031953227014493100,123378787151399958,-5082274522455747241,3662832673570108627,-5843518165523212471
6428429126612898364,638282658987724754,5619269934194012474,1920899299418335515,3296513714237850943,-9128652074338368262
6437568358552101410,381577463519666187,-5410531116380081703,4419562057180692966,7851022564818849560,-862645085190435621
6463551093741815202,400125073514833994,764116021156146784,5037221949349729844,734632752661830332,2927476152522512441
6472331784294749716,2424381466524517235,-569322218183730892,-4485188959476061019,7029834616968294970,-2855910583928922225
6484776051882277624,-5602127731550819348,4788854083489560153,-3173020603774823976,2930191803881821526,5681075485882787671
6492104262016302259,-5082274522455747241,-6859363289291329827,-4358357193736101128,123378787151399958,1115750778137998115
6504364365389213533,-2962461122453899874,-7666273193533605701,-7009536306337650657,-5403733687257676872,-2323511129839590090
6514150672874342131,-4793380646045599184,7532891417681708371,7263689301643675785,-5881946480525580860,4804093434821394840
6517454521720712627,-8819557474068526071,-8627051188605351707,-2976309714446243509,-1199490911632553070,6255978182562760059
6519443272707698315,-21036008762564671,8926889915100214784,-4765711818183276269,-44082375822273498,834896074125772354
6521856301289868251,-3482581255202910790,8582210754044680874,-6076367233589223323,-14569272361926584,6947862790919978120
6524157088939139948,5062670850994683718,4579392053042969226,5619251370090681244,-5024561776910686117,3706563147339457456
6525794335263078309,3407455496422791860,-9190737901804729417,-5954724412982705962,5842191581670322333,-4126288159365354498
6527704900182256036,-360529647164834348,-7009536306337650657,-2447632164766022033,374352050712569304,-5037827401452845772
6535950170823528902,-6851896696719147400,7529823674661315431,-7908990633460844158,5787934590133549357,-387651900461462767
6540624159201421051,4909630283317268181,-583471248660258378,-8243488279185272615,-3285397592982852407,-5669503112960687520
6541551984368289722,-8968101771604200516,2639926854188906104,-8254222281357012124,1115750778137998115,123378787151399958
6565723369088595990,-945863510619496974,8028897172674067530,-1242702988593021334,-3224698078244963479,-3248233692182971167
6569463984699537820,-7215110246375999491,-7492067511846042603,1805849336099641652,3343368383976781910,-4084394822880420062
6569723785655740276,-504935756748713175,7273139206342584600,5232169374213306041,34557439830244258,-6016433871633244814
6576356408780336784,5589105207760786822,-3125361793069842594,3547081132182529111,-8728075196312712282,3193164045772142182
6576868026875674101,1469580151036142903,1674373276159762025,-5850390492300666299,8836508987743809103,5947470908330062710
6583734846225935852,123378787151399958,-7726397374158219907,4313871021753084020,4815632823882298534,8869575677747285539
6587635730509289343,-6792965795755857419,4338940510328721138,-8123488152283046553,-8641360668993633978,-4049108709890217048
6591221581057159843,-9073210245497295284,215332765550420709,-3410781775610270991,-3883591366197282127,1619468327065509360
6591596441845797769,-8968101771604200516,-2167839778474325326,4546206336477094824,8020104407235635818,-2323511129839590090
6607431762270322325,3715130189384008388,5653476548835345267,4706890430832287959,2072448887839540892,2399228553079505025
6614704926858202954,2546734694784514225,3134511142783292503,1469580151036142903,-5839185923562195912,5429045128339158843
6615662748793536194,1283472251609674486,231281690254211527,-2323511129839590090,7140495736721533935,-6761163882540291832
6620060201676471218,-6598777110696521045,9026402401132606773,-7555896091148631419,8628621643938810986,6797033574746412211
6634206168889468590,-5283011611531067471,5005421293875190218,-1630229587164086350,3575694866055127253,-2400879112398974660
6638782839540370044,8384349834972693428,-4089455027188314262,-3780822597455574960,6015995473246774717,-5363263367015469934
6642437212220341339,-7550906488404754851,-7047448754687279385,2834072258350675251,3180828616327439381,-5082274522455747241
6643427232964983922,1990052153136096105,-6308850935767965758,-5756697018315640725,-8819557474068526071,-2136400115854451336
6644171916702621557,4105873627900556540,7631327570702153011,-4358357193736101128,2229625391864201918,231281690254211527
6650072898902843826,3149164017776669829,-1839591250599587429,-1101361754763388054,7823781477664935857,-885453047081832598
6652210819857467321,-595851741330881198,-1630229587164086350,3575694866055127253,-5014627593450767720,-7130425546996181071
6658257247913756761,-4316394955033262743,-7126520323752764957,2081512200574495983,5250363310227021277,3801658304588389996
6658481071718074876,4045164454094417310,7187974705675832644,-2708021095252721995,4355464044208438135,5266164468981660031
6664082205633624486,8968837261991914049,-5798690764728257756,-1403735753867098241,6987435400166905688,1286723199785027310
6669026579073415958,962287586799267519,-844797936291539016,-277169424764188814,-5395935973320542237,9207286802575546269
6678691743269420670,3564394485543941353,-5637143900506554933,-7126520323752764957,5250363310227021277,-6570327055377820618
6690761795935927461,3660989387512978561,-825802007843492131,6341647533150019811,3770082505811422124,5779887740609126631
6716649347760033969,2572662123697831414,-1590585250246572231,-1101361754763388054,5313335392004163852,-1124738136890721085
6737022915341644067,2668385070649954934,-5578229678262992168,-4833307637594287163,-3125361793069842594,-799315203186826480
6743199836219189414,-1564468014116140117,8259682769688682084,-8704908797766843570,2788367348502337122,5410293063635507608
6750029764020453263,-790959521412948853,123378787151399958,-5082274522455747241,-2323511129839590090,-8968101771604200516
6754313450809254838,4774970687540378081,3273084325487543386,-8187220755213888616,-7002558676365724983,5533752987392101383
6754417485681598974,-5973686110278905367,3075564241645350154,4877833951599818487,5211673327552264703,-4760639635023250284
